file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s001177,0.0,12.6898125,corpus,-46.25265957446808,-48.174599977297206,2.2171973744665525,17.40461493502837
kaydasheva_s001541,0.0,10.0798125,corpus,-41.83468579489087,-43.74980776650565,2.2171839326944234,16.503107501928326
kaydasheva_s001139,0.0,7.5698125,corpus,-41.85721546813078,-45.759651552547105,2.2171839326944234,21.389218026151816
kaydasheva_s002163,0.0,11.9898125,corpus,-42.73255707881568,-43.73400762099628,2.217179452103714,18.402644550470477
kaydasheva_s001485,0.0,4.8598125,corpus,-38.82842238940329,-46.7509457724435,2.2136194195859162,17.306960048287692
kaydasheva_s000667,0.0,6.2098125,corpus,-42.144455766908216,-48.15941225472143,2.2136194195859162,20.326763984709572
kaydasheva_s001168,0.0,10.1278125,corpus,-45.675947063178675,-50.57039507841453,2.2136194195859162,21.42001290831627
kaydasheva_s001930,0.0,5.39375,corpus,-39.92852432166048,-46.02212195396423,2.2136194195859162,18.498116564221366
kaydasheva_s000391,0.0,4.4498125,corpus,-40.38466028792135,-48.07684135437012,2.213618230386488,21.413073300169266
kaydasheva_s001894,0.0,6.8298125,corpus,-41.53645738012445,-45.94093982508925,2.2136170411870597,17.140629379758238
kaydasheva_s000499,0.0,14.0888125,corpus,-42.26037138484741,-44.407518968514516,2.211688391524378,19.332765969545736
kaydasheva_s000380,0.0,3.9798125,corpus,-38.73575151146357,-48.58027992248535,2.2116812662601046,25.69854199759216
kaydasheva_s000195,0.0,4.8998125,corpus,-39.809865274234696,-49.04319260337136,2.2116812662601046,20.146335744507972
kaydasheva_s000202,0.0,5.7198125,corpus,-41.81578821569056,-49.63073352287556,2.211674140995831,25.389264306878523
kaydasheva_s002125,0.0,8.7398125,corpus,-44.78786023312357,-49.08609521653917,2.211674140995831,20.322782103250375
kaydasheva_s000567,0.0,12.05275,corpus,-49.0204065093361,-50.69912494175018,2.2116598904672844,15.086035345416182
kaydasheva_s001511,0.0,9.4018125,corpus,-44.15077709441489,-47.67812873096001,2.2116598904672844,22.931121171051334
kaydasheva_s001510,0.0,11.9098125,corpus,-44.561611172334175,-45.635794493529175,2.1981510914465385,17.17148222404856
kaydasheva_s000496,0.0,6.8098125,corpus,-40.30679263032305,-43.56910739727874,2.1851988940868643,23.38250258710473
kaydasheva_s000893,0.0,7.2028125,corpus,-41.99946017795139,-46.37520135415567,2.1851988940868643,21.85166671837311
kaydasheva_s001389,0.0,4.7698125,corpus,-40.23653285508386,-46.435184478759766,2.185195909932411,21.772881130348868
kaydasheva_s000362,0.0,3.7198125,corpus,-38.54006006384409,-49.86696613856724,2.185195909932411,24.12511269668466
kaydasheva_s001395,0.0,7.2198125,corpus,-47.31767767486149,-52.63386685730981,2.1808159783535896,21.505009786363733
kaydasheva_s000142,0.0,3.9208125,corpus,-37.828369140625,-47.433554543389214,2.1808147294818268,18.63276250939991
kaydasheva_s000257,0.0,6.65675,corpus,-43.05708051801802,-46.4635782595034,2.180810982866538,21.198949196556946
kaydasheva_s001336,0.0,16.6598125,corpus,-45.53769320228091,-45.466481244653686,2.17734689357316,16.084974260850707
kaydasheva_s001946,0.0,7.8258125,corpus,-43.893104446040866,-49.201101973250104,2.17734689357316,22.859071990415366
kaydasheva_s001716,0.0,11.0898125,corpus,-43.71593214607755,-46.365186055501304,2.17734689357316,17.233811299189583
kaydasheva_s000752,0.0,6.2098125,corpus,-41.3422340479066,-45.74458511059101,2.1773418001838163,17.766085412815908
kaydasheva_s000704,0.0,6.8198125,corpus,-41.10202930260264,-45.742605321547565,2.1773418001838163,23.22003701504246
kaydasheva_s000035,0.0,6.6098125,corpus,-42.5064651096823,-47.23363682375116,2.1773418001838163,23.19762862371871
kaydasheva_s001594,0.0,6.07275,corpus,-44.03280091639209,-49.435847912194596,2.1773367067944727,17.73526273171745
kaydasheva_s001529,0.0,7.1098125,corpus,-44.7311747318917,-49.940262626199164,2.177326520015786,22.531166120481654
kaydasheva_s001231,0.0,11.1768125,corpus,-43.16629863595707,-43.907989571311255,2.1738732182223357,20.471585364336295
kaydasheva_s001104,0.0,13.8958125,corpus,-45.362424123201436,-46.16374554353602,2.1738732182223357,15.394359379842719
kaydasheva_s000241,0.0,10.7398125,corpus,-43.853308310055866,-47.227771938971756,2.1738732182223357,19.423190381112555
kaydasheva_s000080,0.0,12.1988125,corpus,-45.66719390368853,-47.154517203883124,2.17386891397957,17.752088566176262
kaydasheva_s001945,0.0,11.2998125,corpus,-43.53992325774336,-47.0383686216751,2.17386891397957,17.097176412481478
kaydasheva_s002319,0.0,6.6358125,corpus,-43.64809334996235,-46.177106080231844,2.17386891397957,4.306340986892113
kaydasheva_s000875,0.0,7.9698125,corpus,-41.3388831163739,-44.32448365953233,2.17386891397957,22.97555851864429
kaydasheva_s002027,0.0,11.9428125,corpus,-43.830981077261306,-43.79536395825838,2.173864609736804,18.548024580835687
kaydasheva_s000216,0.0,8.5698125,corpus,-46.156263674154026,-49.50606240981664,2.169301349241565,18.176478955740684
kaydasheva_s001733,0.0,4.5288125,corpus,-40.94733892108168,-45.4751055487271,2.169026815554068,15.371140658858744
kaydasheva_s002151,0.0,12.9088125,corpus,-44.8776959479086,-45.97595552515101,2.1690141947604604,13.553884755335737
kaydasheva_s000974,0.0,2.45875,corpus,-46.412216558689025,-64.83759727478028,2.1449547963195,0.6855061133057578
kaydasheva_s001008,0.0,5.4198125,corpus,-42.70922941651291,-50.62196780265646,2.1442056444348094,22.164132706906017
kaydasheva_s000971,0.0,6.6998125,corpus,-42.45101737406716,-47.88373161084724,2.1442056444348094,19.047419142194926
kaydasheva_s001707,0.0,4.2438125,corpus,-42.39149100825472,-49.84195327758789,2.1442056444348094,7.403394677578259
kaydasheva_s000051,0.0,7.0438125,corpus,-40.69191672585227,-45.20540753389016,2.1442056444348094,18.800867687761205
kaydasheva_s000642,0.0,8.21875,corpus,-39.174664499695865,-42.59863888345114,2.1442056444348094,21.752892403873016
kaydasheva_s001464,0.0,7.5598125,corpus,-41.456770316633595,-44.986086398740355,2.1442056444348094,18.04785846640578
kaydasheva_s001404,0.0,4.59375,corpus,-39.95289096541394,-48.07602271166715,2.1442056444348094,22.780519228078276
kaydasheva_s000299,0.0,14.9648125,corpus,-44.02023103275401,-45.178962226805645,2.1442056444348094,20.369912272048726
kaydasheva_s001369,0.0,9.6438125,corpus,-45.51548722769709,-49.152661966723066,2.1442056444348094,15.85087616681568
kaydasheva_s001018,0.0,3.11775,corpus,-34.59139310396635,-46.179359436035156,2.1442056444348094,21.767222714449247
kaydasheva_s001052,0.0,14.9398125,corpus,-45.4904984521419,-46.98110727582659,2.1442056444348094,20.29580397907831
kaydasheva_s000947,0.0,6.3608125,corpus,-40.8768364288522,-44.7820283472538,2.1442056444348094,18.084384594749302
kaydasheva_s000450,0.0,3.3198125,corpus,-36.513930722891565,-48.75976870610164,2.1442056444348094,21.338664608253413
kaydasheva_s001484,0.0,2.9498125,corpus,-32.742061705508476,-45.09396690368652,2.1442056444348094,21.50399135331864
kaydasheva_s001325,0.0,12.5698125,corpus,-43.6481795694113,-46.35191616585584,2.1442056444348094,18.34642296848117
kaydasheva_s002161,0.0,6.6898125,corpus,-42.11877569133034,-47.48366315247583,2.1442056444348094,21.647571262687077
kaydasheva_s001568,0.0,4.3998125,corpus,-42.26966885653409,-55.84132588704427,2.1442056444348094,15.263752341507207
kaydasheva_s001566,0.0,6.4198125,corpus,-42.604607793029594,-47.81159939682274,2.144200810387828,5.140099411209546
kaydasheva_s000632,0.0,7.1098125,corpus,-40.74467354518284,-45.926274972803455,2.139116919422423,20.688377459525263
kaydasheva_s001856,0.0,10.3798125,corpus,-47.88749021555876,-51.62634882433661,2.139116919422423,17.682988675026095
kaydasheva_s001090,0.0,7.5018125,corpus,-43.432393229166664,-46.377279885609944,2.139116919422423,14.032481386734025
kaydasheva_s000054,0.0,8.8898125,corpus,-41.79490210208099,-44.80831700060741,2.139116919422423,16.676909231893315
kaydasheva_s000679,0.0,12.8598125,corpus,-45.17823860322706,-47.46712595815877,2.139116919422423,20.32372485102617
kaydasheva_s001563,0.0,12.8098125,corpus,-45.18049558450429,-47.55925705121911,2.139116919422423,19.499369467921884
kaydasheva_s001954,0.0,11.5098125,corpus,-44.00188355234579,-45.40900258781496,2.139116919422423,21.04880536784634
kaydasheva_s001247,0.0,12.6148125,corpus,-45.18150897105472,-46.48117683827877,2.139116919422423,16.676283659743333
kaydasheva_s000838,0.0,8.2098125,corpus,-45.853446635200974,-48.72254974611344,2.1391105251830753,13.203344608333717
kaydasheva_s000535,0.0,3.4988125,corpus,-37.985379464285714,-47.281319345746724,2.139109246335206,22.73290028701392
kaydasheva_s001538,0.0,5.45775,corpus,-41.16823345924909,-49.55708941897831,2.1391066886394667,13.870453451336667
kaydasheva_s002253,0.0,8.8498125,corpus,-42.344738700564974,-45.12638953297409,2.13151273621876,19.770677835757443
kaydasheva_s001486,0.0,8.27875,corpus,-43.567835711050726,-49.065389079432336,2.13151273621876,20.87575069838648
kaydasheva_s000364,0.0,3.1198125,corpus,-37.40335787259615,-43.80666396197151,2.1186391908112876,7.992974736027591
kaydasheva_s002227,0.0,6.1078125,corpus,-39.41922181873977,-45.00901885986328,2.11326241797161,16.966044366957092
kaydasheva_s001496,0.0,6.9798125,corpus,-43.71881435798711,-48.18847288165176,2.1105825918741674,19.704932145929106
kaydasheva_s000211,0.0,10.9698125,corpus,-44.224016493846854,-48.78117444438319,2.1105825918741674,16.330464717248507
kaydasheva_s002277,0.0,5.9598125,corpus,-41.43637269295302,-47.147764934193006,2.0993836668318893,18.736075656639485
kaydasheva_s001354,0.0,10.6648125,corpus,-40.96091551360225,-43.32596215334806,2.0993740221157626,17.606051363159295
kaydasheva_s001597,0.0,3.6198125,corpus,-38.213001230145025,-47.206888335091726,2.0993740221157626,23.30986772503577
kaydasheva_s000950,0.0,5.5598125,corpus,-41.42037854091727,-47.76445523014775,2.099371610936731,23.20079646592476
kaydasheva_s000213,0.0,13.2688125,corpus,-45.77361706386586,-47.758365436476105,2.0993643773996364,16.724828191262457
kaydasheva_s000902,0.0,5.8158125,corpus,-41.07191996885739,-46.42166141587861,2.0993643773996364,16.75465698843856
kaydasheva_s001053,0.0,3.69375,corpus,-41.40702278116531,-51.530358505249026,2.0993643773996364,12.600172269539234
kaydasheva_s001537,0.0,5.4098125,corpus,-40.416780990064694,-45.00365034062812,2.0993643773996364,23.316331088028406
kaydasheva_s001661,0.0,13.4898125,corpus,-45.32392049666419,-45.92895642235165,2.0993643773996364,20.034549845639653
kaydasheva_s001203,0.0,6.7798125,corpus,-43.70799628963864,-46.490925615484066,2.0993643773996364,18.54565989687627
kaydasheva_s000459,0.0,7.6998125,corpus,-42.633177759740256,-46.857849188018264,2.0993643773996364,22.39617711736791
kaydasheva_s000702,0.0,7.4098125,corpus,-45.903556216261805,-50.52625425930681,2.0953038779498505,20.981179982993268
kaydasheva_s000032,0.0,5.8998125,corpus,-42.817200741525426,-48.635399986715875,2.0953038779498505,19.112337711616764
kaydasheva_s002154,0.0,6.1898125,corpus,-49.76903271405493,-57.257327908375224,2.0953038779498505,2.6625446224035976
kaydasheva_s001260,0.0,5.7198125,corpus,-42.27152193509615,-46.67142535794166,2.0953038779498505,22.478410976591842
kaydasheva_s000603,0.0,3.13575,corpus,-36.3916295531449,-49.917236776912915,2.0953038779498505,4.535481092801426
kaydasheva_s001335,0.0,4.9198125,corpus,-45.57630287728659,-54.39585549490793,2.0953038779498505,8.357166243349084
kaydasheva_s001434,0.0,4.3498125,corpus,-39.57493265086207,-46.40728618787683,2.095301331255179,20.724170608955937
kaydasheva_s000083,0.0,10.7198125,corpus,-45.087894268889926,-48.044852122925874,2.0952936911711633,21.892911824076506
kaydasheva_s000822,0.0,16.9498125,corpus,-44.114947455752215,-46.4552993291541,2.093676208157833,21.252183321249923
kaydasheva_s001780,0.0,4.7098125,corpus,-37.57853967622081,-43.909574031829834,2.093676208157833,23.622551668357673
kaydasheva_s001738,0.0,8.5738125,corpus,-45.037444391773626,-49.12887735476439,2.0887410102622335,21.300788682624873
kaydasheva_s001371,0.0,11.2838125,corpus,-44.056443234707444,-46.17991830926192,2.0887410102622335,17.00354658438865
kaydasheva_s001029,0.0,8.0498125,corpus,-42.694497282608694,-45.41809324376723,2.0887258989503157,16.762606903441373
kaydasheva_s000928,0.0,11.1498125,corpus,-42.78817965246637,-44.630236073544154,2.08496400181358,21.823662932692116
kaydasheva_s000495,0.0,6.3258125,corpus,-40.109285520339654,-45.45448701135044,2.0849538165366175,20.636075390686393
kaydasheva_s001898,0.0,9.8238125,corpus,-42.93359772785132,-45.58473318976325,2.084948723898136,17.967486555865797
kaydasheva_s001824,0.0,3.9078125,corpus,-36.61989490089514,-44.60032113393148,2.084948723898136,20.63146786051381
kaydasheva_s002334,0.0,5.1198125,corpus,-37.45499038696289,-43.66665241765041,2.0849436312596548,23.467634048369966
kaydasheva_s001144,0.0,12.2628125,corpus,-45.75685346146003,-47.343885866800946,2.0849436312596548,15.194910861091682
kaydasheva_s000147,0.0,6.75875,corpus,-46.71659751756657,-50.387541166941325,2.0659083388926986,17.494343830737662
kaydasheva_s001169,0.0,7.4898125,corpus,-40.94445980056742,-45.05999785831997,2.0659083388926986,19.467214155174798
kaydasheva_s000356,0.0,3.6598125,corpus,-35.57719112875683,-46.72050952911377,2.0659083388926986,24.207206360812304
kaydasheva_s000737,0.0,8.2798125,corpus,-42.9022022192029,-45.293842943976905,2.0659083388926986,12.223075452145533
kaydasheva_s001940,0.0,11.3298125,corpus,-43.73537828221536,-45.07825849722098,2.0659083388926986,16.625044702739345
kaydasheva_s000624,0.0,8.4028125,corpus,-43.991420200892854,-46.44615282014359,2.0659083388926986,17.26644493049178
kaydasheva_s001503,0.0,9.9598125,corpus,-45.29581607680723,-43.775294643337446,2.0659083388926986,17.930192474634175
kaydasheva_s000940,0.0,6.2098125,corpus,-41.257155168075684,-46.87701494043524,2.0659083388926986,24.094049718925053
kaydasheva_s001605,0.0,4.8698125,corpus,-37.73497256801848,-43.34061736152286,2.0659083388926986,19.929079685850297
kaydasheva_s001559,0.0,5.7898125,corpus,-42.03558802892919,-48.139517003839664,2.0659083388926986,23.607848494877093
kaydasheva_s002297,0.0,5.5198125,corpus,-38.26673955502717,-45.48670700618199,2.0659071375496163,20.543945091424966
kaydasheva_s000008,0.0,3.41475,corpus,-36.615119822214076,-45.353857358296715,2.0659071375496163,16.92379648893529
kaydasheva_s001888,0.0,8.39175,corpus,-45.161213125744936,-48.827942751456,2.0659035335203697,17.357776241702496
kaydasheva_s000426,0.0,6.9598125,corpus,-41.6313336251796,-47.20823958260672,2.0658987281480403,22.508287511704257
kaydasheva_s000676,0.0,11.8498125,corpus,-49.19785733122363,-51.26259321324966,2.0658426170935256,13.351348824683118
kaydasheva_s000261,0.0,12.5898125,corpus,-43.41785395154885,-44.705670803785324,2.0657921339190954,14.931115287251842
kaydasheva_s001598,0.0,3.8898125,corpus,-42.86508374839332,-55.00362677044339,2.060390825881973,21.092957192854065
kaydasheva_s001004,0.0,12.11575,corpus,-41.75658776815182,-43.86187142472926,2.060390825881973,16.852109990317977
kaydasheva_s001507,0.0,5.8598125,corpus,-39.31704951471843,-45.80478814442952,2.060390825881973,25.24897266637486
kaydasheva_s000130,0.0,7.5698125,corpus,-41.64651017585865,-45.49437539170428,2.0603860577908075,22.34501297867658
kaydasheva_s001685,0.0,2.79475,corpus,-36.61857708893369,-47.74203273228237,2.0603860577908075,23.38888857539864
kaydasheva_s000927,0.0,10.4298125,corpus,-43.432275437440076,-46.95926142961551,2.0603860577908075,20.182947090391657
kaydasheva_s001370,0.0,8.0198125,corpus,-43.237579878428924,-45.90289015383334,2.0603812896996416,23.782838497345164
kaydasheva_s001134,0.0,4.6698125,corpus,-36.95982083110278,-44.522608881411344,2.0603812896996416,18.678491807754547
kaydasheva_s000738,0.0,15.4298125,corpus,-45.72624858230719,-47.50828012738909,2.0603812896996416,22.127755020389777
kaydasheva_s002187,0.0,14.1498125,corpus,-51.85252318904594,-54.26668561299642,2.0587295949800093,6.257810869449395
kaydasheva_s000905,0.0,4.0198125,corpus,-38.103277557524876,-47.263333320617676,2.0587295949800093,21.669143526032624
kaydasheva_s001652,0.0,6.5298125,corpus,-42.7013483441807,-47.7110396027565,2.0587295949800093,22.737719339172166
kaydasheva_s001062,0.0,5.0798125,corpus,-39.64894500492126,-45.49582504272461,2.0560174204529353,18.339809085306047
kaydasheva_s002238,0.0,8.2448125,corpus,-42.59923960861651,-46.02931330754207,2.054787592980375,18.599059636322014
kaydasheva_s000354,0.0,9.7098125,corpus,-43.06396434088568,-44.50757676028134,2.054787592980375,5.743367314653758
kaydasheva_s001756,0.0,12.3368125,corpus,-46.89769360311993,-48.06268610719775,2.054787592980375,15.462147584509653
kaydasheva_s001383,0.0,5.7498125,corpus,-39.09938858695652,-44.916442612470206,2.054787592980375,19.23912781685402
kaydasheva_s000498,0.0,6.2998125,corpus,-41.4654792906746,-44.52554696066338,2.054774191694902,21.83986855739773
kaydasheva_s002310,0.0,7.2598125,corpus,-39.917874591081265,-44.367644500732425,2.0446343386155887,21.888595445919528
kaydasheva_s002156,0.0,5.7198125,corpus,-40.90577879152098,-47.65810729980469,2.0446343386155887,16.309443467564492
kaydasheva_s000401,0.0,12.1628125,corpus,-45.092802348889805,-47.49909150422509,2.0446343386155887,9.861815414566697
kaydasheva_s000555,0.0,8.3698125,corpus,-46.15758941905615,-50.24346682669103,2.0446278164984113,16.58104493507906
kaydasheva_s001702,0.0,5.4378125,corpus,-40.88537238625919,-44.9925679927919,2.0436645789552,17.81443069559721
kaydasheva_s001557,0.0,6.6698125,corpus,-43.682688928973015,-48.350042845073496,2.026444706339244,19.515496290539083
kaydasheva_s001156,0.0,6.4698125,corpus,-46.025882679675426,-52.21438342421802,2.026444706339244,23.61260301447966
kaydasheva_s001343,0.0,4.4678125,corpus,-43.301205082494405,-53.30539827568587,2.026444706339244,18.790814233204017
kaydasheva_s001399,0.0,5.8898125,corpus,-40.68917126485569,-46.705348579971876,2.0264421217440867,16.656289768726246
kaydasheva_s000542,0.0,10.4668125,corpus,-42.92068484360077,-45.992480414254324,2.0197903099528216,22.40809471589948
kaydasheva_s000904,0.0,7.63175,corpus,-43.094461623525554,-47.58714122772217,2.01976973993388,19.935365395889256
kaydasheva_s001322,0.0,5.2798125,corpus,-40.213327118844695,-46.03546929359436,2.01976973993388,22.115998261161756
kaydasheva_s000915,0.0,5.91275,corpus,-38.66303140862944,-43.09392537741825,2.0197594549244093,17.124186873741454
kaydasheva_s000155,0.0,6.1758125,corpus,-43.17375543588188,-46.864270652212745,2.019754312419674,18.04097390675431
kaydasheva_s000106,0.0,10.27075,corpus,-45.273502160418694,-50.040692728216,2.0197491699149386,20.687012792377956
kaydasheva_s000140,0.0,6.49675,corpus,-41.5391015625,-44.19127043238226,2.0197491699149386,5.408825956444362
kaydasheva_s000799,0.0,4.9698125,corpus,-39.63097334004024,-46.70529751067466,2.0197491699149386,22.371508662672177
kaydasheva_s000259,0.0,2.2998125,corpus,-34.77169879415761,-53.240430450439455,2.0141050530796987,12.856559097541421
kaydasheva_s001621,0.0,8.6298125,corpus,-40.713187101680184,-44.08661559133819,2.0141050530796987,18.76787809087139
kaydasheva_s001519,0.0,7.4718125,corpus,-42.942567143574294,-46.8696385271409,2.0141050530796987,21.2675016049372
kaydasheva_s000680,0.0,5.7198125,corpus,-38.91042941433567,-45.241053422292076,2.014102674680842,19.607440416159854
kaydasheva_s000844,0.0,9.6088125,corpus,-41.56561768340271,-43.585226728561075,2.014100296281985,19.49914406426341
kaydasheva_s001853,0.0,7.83475,corpus,-40.53190852490422,-44.60686136220957,2.01265955901864,19.31400758950011
kaydasheva_s000926,0.0,10.9898125,corpus,-41.8972574499545,-43.66791113491716,2.0099386328684066,16.29104265604267
kaydasheva_s001591,0.0,7.2288125,corpus,-42.471910658713696,-46.7260684484168,1.993336059653922,20.4732048376168
kaydasheva_s000308,0.0,9.3798125,corpus,-43.103207456023455,-46.081930204369556,1.993336059653922,23.151514718664608
kaydasheva_s000806,0.0,7.6398125,corpus,-41.80223586796466,-45.89028508898238,1.993336059653922,18.771373950190664
kaydasheva_s000122,0.0,2.85775,corpus,-33.80266266936189,-45.29261642456055,1.993336059653922,18.980800910238628
kaydasheva_s000152,0.0,10.4598125,corpus,-42.83399931285851,-44.22296009063721,1.993336059653922,20.67915592282845
kaydasheva_s002308,0.0,3.8598125,corpus,-41.48191841402202,-54.0033795038859,1.993336059653922,20.85483820289337
kaydasheva_s001145,0.0,8.87475,corpus,-46.568119363021424,-51.981666858379654,1.9828901612048457,16.994887191685237
kaydasheva_s000230,0.0,7.4798125,corpus,-45.27978254512032,-49.32369565963745,1.982880519741883,20.6601242779938
kaydasheva_s001181,0.0,10.4098125,corpus,-42.160944254322764,-44.85592490935994,1.979946154038733,19.218736756858444
kaydasheva_s001446,0.0,9.9798125,corpus,-43.26049755761523,-44.45832002777414,1.979946154038733,16.6845750825346
kaydasheva_s002159,0.0,10.3998125,corpus,-43.84255558894231,-46.24390787181288,1.9799400838806884,20.550429551093348
kaydasheva_s000473,0.0,11.5898125,corpus,-45.671959259059534,-47.10186744458748,1.9722952908977727,19.900416585161842
kaydasheva_s000119,0.0,12.7198125,corpus,-47.36827461674528,-49.27520140926395,1.9722952908977727,16.31932822118006
kaydasheva_s002286,0.0,5.1198125,corpus,-37.95212173461914,-42.522934913635254,1.9722952908977727,21.682262544890392
kaydasheva_s000312,0.0,8.3898125,corpus,-44.020164444278905,-46.87572769891648,1.9722952908977727,23.589773200905057
kaydasheva_s000778,0.0,11.1978125,corpus,-43.19651925223214,-45.051430443737,1.9722952908977727,18.04320456519043
kaydasheva_s000474,0.0,8.1798125,corpus,-42.954891885696824,-43.47578048706055,1.9722952908977727,20.351830679820374
kaydasheva_s000506,0.0,4.4998125,corpus,-38.54164930555555,-44.8357640859243,1.972291728265636,21.540646966445912
kaydasheva_s000018,0.0,5.3128125,corpus,-37.26196151129943,-42.9382389961405,1.972291728265636,18.044247746622847
kaydasheva_s002249,0.0,4.4798125,corpus,-37.032008579799104,-42.83727763680851,1.9712902649651534,23.78953841889628
kaydasheva_s000914,0.0,6.0198125,corpus,-38.04445468230897,-42.22894717071016,1.9712902649651534,20.95504992428462
kaydasheva_s000291,0.0,4.01475,corpus,-40.94444552680798,-48.60285758972168,1.9712902649651534,20.227662766973886
kaydasheva_s001225,0.0,3.7378125,corpus,-38.806525735294116,-48.334009282729205,1.9712890160933905,19.483106682898793
kaydasheva_s002110,0.0,10.2798125,corpus,-42.02584280763619,-44.62731671076949,1.971285269478102,23.146688085808215
kaydasheva_s001494,0.0,6.6998125,corpus,-43.1984666511194,-47.660700213524606,1.9459189075399115,18.243849290559304
kaydasheva_s000217,0.0,4.8598125,corpus,-39.662326388888886,-46.77300889151437,1.9459189075399115,21.587134687191266
kaydasheva_s001624,0.0,3.8088125,corpus,-40.878416687171914,-49.93556420008341,1.9459189075399115,14.384916341147377
kaydasheva_s001850,0.0,4.4038125,corpus,-40.129567649147724,-49.13540732860565,1.94591649636088,20.09568422276486
kaydasheva_s001244,0.0,2.1798125,corpus,-30.11031348552179,-44.71860225384052,1.9393796654710675,16.245955886618358
kaydasheva_s000756,0.0,7.1798125,corpus,-42.11439654422006,-48.4704242396999,1.9393796654710675,24.613031234857367
kaydasheva_s000344,0.0,13.21575,corpus,-46.39643709814675,-47.832590421040855,1.9393796654710675,19.327210366686625
kaydasheva_s000991,0.0,6.3438125,corpus,-40.01653070780757,-44.569881047957985,1.9393796654710675,18.152996125038634
kaydasheva_s000020,0.0,4.9418125,corpus,-41.38570660425101,-47.32818612185392,1.9393796654710675,4.781434462030006
kaydasheva_s001629,0.0,6.7808125,corpus,-45.02123951419617,-51.49326338086809,1.9393772814254846,14.314241492774228
kaydasheva_s001440,0.0,1.5998125,corpus,-32.14208068847656,-67.23142841884068,1.9393748973799019,9.532416225036105
kaydasheva_s000715,0.0,6.7098125,corpus,-40.64710436847988,-44.67979671644128,1.9393701292887362,21.267623857014897
kaydasheva_s001601,0.0,5.2898125,corpus,-37.769911537098295,-43.43186824726609,1.9393701292887362,16.118613005853106
kaydasheva_s000001,0.0,6.87575,corpus,-43.55780171239099,-49.52206786019462,1.9393701292887362,17.555494168337532
kaydasheva_s002185,0.0,9.7568125,corpus,-42.438240426485656,-44.345311306892555,1.939351056924074,19.832081589594864
kaydasheva_s001248,0.0,5.71675,corpus,-40.60036399147727,-46.30427209068747,1.935761289325851,14.525600078652616
kaydasheva_s000480,0.0,4.4398125,corpus,-37.615947001689186,-43.89876756435487,1.935761289325851,27.515310832796416
kaydasheva_s002158,0.0,9.0198125,corpus,-40.36261432926829,-43.262035285101994,1.935761289325851,19.851778317003905
kaydasheva_s002172,0.0,9.7698125,corpus,-43.11380501535312,-45.920351277226985,1.9357571535503877,22.697300507448077
kaydasheva_s000652,0.0,8.5198125,corpus,-49.31665382922535,-54.97495722770691,1.9357530177749247,23.11475980287441
kaydasheva_s001659,0.0,4.3908125,corpus,-36.34684207716401,-43.07714034186469,1.9357530177749247,19.950312893374537
kaydasheva_s000863,0.0,5.8498125,corpus,-41.04122596153846,-45.578907044728595,1.934870113608422,20.630076106742226
kaydasheva_s001696,0.0,3.2508125,corpus,-35.92057992788462,-45.93333251387985,1.934870113608422,16.135528567796214
kaydasheva_s000328,0.0,7.31575,corpus,-43.81733478483606,-45.209198035445866,1.934870113608422,17.932820701788643
kaydasheva_s001600,0.0,6.3498125,corpus,-47.06864542322835,-52.72611992175762,1.9348686215311954,20.70667763228956
kaydasheva_s001153,0.0,4.7998125,corpus,-47.599666341145834,-56.51691233317057,1.9348641452995152,19.462649854345155
kaydasheva_s000096,0.0,6.99275,corpus,-42.897266742668094,-46.82065721285545,1.9348581769906084,18.842172816052795
kaydasheva_s001708,0.0,3.45875,corpus,-35.195735865245666,-46.424273129167226,1.928470185352583,20.346331389323982
kaydasheva_s002278,0.0,1.8698125,corpus,-28.334091431316846,-51.06943941116333,1.9284680144014525,26.72755036985327
kaydasheva_s000406,0.0,7.7398125,corpus,-39.95783369670543,-43.23312182175486,1.9245569392568063,21.319278011474054
kaydasheva_s001556,0.0,9.65175,corpus,-46.263872247409324,-49.309565931886105,1.9245569392568063,21.314268360324036
kaydasheva_s000444,0.0,5.0698125,corpus,-40.33202354536489,-47.346545753479006,1.9245569392568063,22.150180108169266
kaydasheva_s000188,0.0,8.9798125,corpus,-44.82934733435412,-47.41215638990526,1.9245569392568063,17.251190114743256
kaydasheva_s000042,0.0,5.0868125,corpus,-42.55761526890963,-46.81406319141388,1.924554381561067,18.769767173067546
kaydasheva_s001570,0.0,5.6498125,corpus,-40.6014657079646,-45.32985421589443,1.924554381561067,18.076878013359323
kaydasheva_s000227,0.0,3.7358125,corpus,-35.5004386697861,-44.94017191494213,1.924554381561067,20.4479591836969
kaydasheva_s001662,0.0,12.8888125,corpus,-43.76434311966641,-46.00521012878418,1.924554381561067,15.373493008697158
kaydasheva_s001851,0.0,11.5798125,corpus,-43.68622827612263,-46.82292366027832,1.9223500480802804,11.518598097439003
kaydasheva_s000488,0.0,6.3698125,corpus,-39.15322066326531,-44.249210089445114,1.9223500480802804,17.929283354414387
kaydasheva_s001130,0.0,4.2008125,corpus,-39.27416759672619,-47.644161224365234,1.9223500480802804,20.870442620098167
kaydasheva_s001695,0.0,3.5898125,corpus,-37.44034264014624,-46.393393944049706,1.9223484855301407,18.492704981960568
kaydasheva_s000557,0.0,11.4098125,corpus,-45.89829028812445,-46.94172186492592,1.9223437978797215,17.27237065689819
